
> bank-admin@0.1.0 dev
> next dev --turbopack

   ▲ Next.js 15.5.3 (Turbopack)
   - Local:        http://localhost:44888
   - Network:      http://172.17.0.3:44888

 ✓ Starting...
 ✓ Compiled middleware in 130ms
 GET / 200 in 99ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 3553ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 71ms
 ✓ Compiled in 135ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 59ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 72ms
 ✓ Compiled in 134ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 66ms
 GET / 200 in 241ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 251ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 237ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 90ms
 GET / 200 in 133ms
 GET /login?next=%2F 200 in 115ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 249ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 78ms
 GET / 200 in 115ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 241ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 236ms
 GET / 200 in 88ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 241ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 249ms
 GET / 200 in 90ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 241ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 238ms
 GET / 200 in 93ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 242ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 241ms
 GET /login?next=%2F 200 in 70ms
 ✓ Compiled in 132ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 78ms
 GET / 200 in 99ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 242ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 237ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 85ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 61ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 84ms
 GET /login?next=%2F 200 in 71ms
 GET / 200 in 119ms
 GET /login?next=%2F 200 in 98ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 3568ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 88ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 80ms
 ✓ Compiled in 139ms
 GET /login?next=%2F 200 in 78ms
 GET / 200 in 282ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 243ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 71ms
 ✓ Compiled in 129ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 76ms
 ✓ Compiled in 137ms
 ✓ Compiled in 126ms
 GET /login?next=%2F 200 in 99ms
 GET /login?next=%2F 200 in 98ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 97ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 83ms
 ⨯ ./src/components/Table.tsx:147:15
Parsing ecmascript source code failed
[0m [90m 145 |[39m [32m                    "badge-danger"[39m
 [90m 146 |[39m [32m                  }`[39m}[33m>[39m
[31m[1m>[22m[39m[90m 147 |[39m         [33m<[39m[33m/[39m[33mdiv[39m[33m>[39m
 [90m     |[39m               [31m[1m^[22m[39m
[31m[1m>[22m[39m[90m 148 |[39m       [33m<[39m[33m/[39m[33mdiv[39m[33m>[39m
 [90m     |[39m [31m[1m^[22m[39m[31m[1m^[22m[39m[31m[1m^[22m[39m[31m[1m^[22m[39m[31m[1m^[22m[39m[31m[1m^[22m[39m[31m[1m^[22m[39m
 [90m 149 |[39m                     {t[33m.[39mstatus [33m===[39m [32m"confirmed"[39m [33m?[39m [32m"Подтверждено"[39m [33m:[39m t[33m.[39mstatus [33m===[39m [32m"pending"[39m [33m?[39m [32m"В ожидании"[39m [33m:[39m [32m"Отклонено"[39m}
 [90m 150 |[39m                   [33m<[39m[33m/[39m[33mspan[39m[33m>[39m
 [90m 151 |[39m                 [33m<[39m[33m/[39m[33mtd[39m[33m>[39m[0m

Expected '</', got 'jsx text (
      )'

Import traces:
  Client Component Browser:
    ./src/components/Table.tsx [Client Component Browser]
    ./src/app/page.tsx [Client Component Browser]
    ./src/app/page.tsx [Server Component]

  Client Component SSR:
    ./src/components/Table.tsx [Client Component SSR]
    ./src/app/page.tsx [Client Component SSR]
    ./src/app/page.tsx [Server Component]


 ○ Compiling /_error ...
 ✓ Compiled /_error in 989ms
 GET / 500 in 1208ms
 GET /favicon.ico 500 in 38ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 101ms
 GET /login?next=%2F 200 in 99ms
 GET /login?next=%2F 200 in 85ms
 GET /login?next=%2F 200 in 99ms
 GET /login?next=%2F 200 in 107ms
 GET /login?next=%2F 200 in 95ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 3390ms
 GET /login?next=%2F 200 in 107ms
 GET /login?next=%2F 200 in 107ms
 GET /login?next=%2F 200 in 112ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 104ms
 GET /login?next=%2F 200 in 100ms
 GET /login?next=%2F 200 in 3394ms
 GET /login?next=%2F 200 in 102ms
 GET /login?next=%2F 200 in 91ms
 GET /login?next=%2F 200 in 96ms
 GET /login?next=%2F 200 in 91ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 93ms
 GET /login?next=%2F 200 in 91ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 88ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 86ms
 GET /login?next=%2F 200 in 88ms
 GET /login?next=%2F 200 in 72ms
 ⚠ Fast Refresh had to perform a full reload due to a runtime error.
 ✓ Compiled in 137ms
 ✓ Compiled / in 28ms
 GET / 200 in 301ms
 GET / 200 in 296ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 250ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 242ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 90ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 85ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 79ms
 ✓ Compiled in 135ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 92ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 72ms
 ✓ Compiled in 128ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 84ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 91ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 76ms
 ✓ Compiled in 130ms
 GET /login?next=%2F 200 in 208ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 84ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 65ms
 GET / 200 in 244ms
 GET /login?next=%2F 200 in 73ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 243ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 241ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 84ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 61ms
 GET /login?next=%2F 200 in 67ms
 ✓ Compiled in 138ms
 GET /login?next=%2F 200 in 75ms
 GET /admins 404 in 60ms
 GET /admins 404 in 74ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 257ms
 GET /users 404 in 54ms
 GET /users 404 in 74ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 249ms
 GET /transactions 404 in 51ms
 GET /transactions 404 in 70ms
 GET /control 404 in 46ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 199ms
 GET /control 404 in 67ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 240ms
 GET /rates 404 in 48ms
 GET /rates 404 in 69ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 243ms
 GET / 200 in 98ms
 GET / 200 in 184ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 242ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 236ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 67ms
 ✓ Compiled in 136ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 61ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 90ms
 GET /login?next=%2F 200 in 90ms
 GET / 200 in 213ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 244ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 239ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 68ms
 ✓ Compiled in 142ms
 GET / 200 in 239ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 244ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 243ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 66ms
 ✓ Compiled in 132ms
 ✓ Compiled in 128ms
 GET /login?next=%2F 200 in 85ms
 GET / 200 in 251ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 245ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 245ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 66ms
 ✓ Compiled in 131ms
 GET /login?next=%2F 200 in 90ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 79ms
 GET / 200 in 214ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 242ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 236ms
 ✓ Compiled in 125ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 79ms
 GET /login?next=%2F 200 in 82ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 88ms
 GET / 200 in 230ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 247ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 239ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 68ms
 ✓ Compiled in 132ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 74ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 78ms
 GET / 200 in 249ms
 GET /login?next=%2F 200 in 86ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 245ms
 ✓ Compiled in 132ms
 GET /login?next=%2F 200 in 86ms
 GET / 200 in 232ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 242ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 241ms
 GET / 200 in 89ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 245ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 241ms
 ✓ Compiled in 127ms
 GET / 200 in 254ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 248ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 240ms
 GET / 200 in 89ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 244ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 236ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 86ms
 GET / 200 in 98ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 242ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 235ms
 GET / 200 in 92ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 241ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 238ms
 GET / 200 in 88ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 244ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 238ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 81ms
 GET /login?next=%2F 200 in 87ms
 GET /login?next=%2F 200 in 72ms
 GET /login 200 in 76ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 80ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 72ms
 ✓ Compiled /api/login in 125ms
 POST /api/login 200 in 369ms
 GET / 200 in 53ms
 GET /login?next=%2F 200 in 83ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 78ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 73ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 63ms
 ✓ Compiled in 137ms
 GET /login?next=%2F 200 in 86ms
 GET /login?next=%2F 200 in 59ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 75ms
 GET /login?next=%2F 200 in 77ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 70ms
 GET /login?next=%2F 200 in 67ms
 GET /login?next=%2F 200 in 78ms
 GET / 200 in 228ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 242ms
 GET /favicon.ico?favicon.0b3bf435.ico 200 in 235ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 71ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 72ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 66ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 84ms
 GET /login?next=%2F 200 in 65ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 61ms
 GET /login?next=%2F 200 in 69ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 60ms
 GET /login?next=%2F 200 in 61ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 76ms
 GET /login?next=%2F 200 in 64ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 60ms
 GET /login?next=%2F 200 in 63ms
 GET /login?next=%2F 200 in 60ms
 GET /login?next=%2F 200 in 62ms
 GET /login?next=%2F 200 in 68ms
 GET /login?next=%2F 200 in 70ms
